condition,checkpoint,policy,world,family,context,wiring,action,truth,probability,internal_reward,task_reward,restored,off_target,proposed,executed,accuracy,raw_unauthorized,mediated_unauthorized
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,174,162,0,0,1,0,0.00026939728743432384,0.9972132461786296,0.9999999274251016,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,225,225,1,0,2,0,7.554058429371774e-06,0.9947403667690776,0.9999999999429362,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,229,225,1,0,2,0,0.0003910080883732258,0.4395935903786069,0.9999998471126749,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,233,225,1,0,2,0,3.8702921514928445e-06,0.47392177460628615,0.9999999999850209,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,237,225,1,0,2,0,1.080324284217565e-05,0.9326154535339672,0.9999999998832899,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,48,48,0,0,1,0,3.897814943923998e-06,0.9812972984699634,0.999999999984807,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,52,48,0,0,1,0,0.00045487890666691237,0.8400208810869798,0.9999997930851803,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,56,48,0,0,1,0,3.3746253921604044e-06,0.8320796576926499,0.9999999999886119,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,60,48,0,0,1,0,3.7975963769521866e-05,0.9923102239492956,0.9999999985578262,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,114,114,1,0,2,0,2.908453258365146e-06,0.954277861470069,0.9999999999915409,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,118,114,1,0,2,0,3.3854191381950988e-06,0.7344171443238551,0.999999999988539,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,122,114,1,0,2,0,2.9172051041724407e-06,0.4746968479886745,0.9999999999914899,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,126,114,1,0,2,0,4.191064094381396e-06,0.8595222053470052,0.9999999999824349,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,160,160,0,0,1,0,7.892975948195514e-06,0.951030701919268,0.999999999937701,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,164,160,0,0,1,0,0.00021652007807231973,0.9736472419448137,0.9999999531190558,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,168,160,0,0,1,0,0.15442360776135877,0.667245288624488,0.976153349365966,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,172,160,0,0,1,0,0.9606080762761959,0.998978395829987,0.07723212379294608,1,0,1,0,0,1,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,176,176,0,0,1,0,3.1978473855005376e-06,0.9981929956785432,0.9999999999897737,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,180,176,0,0,1,0,8.560610257492447e-06,0.9729366609317409,0.999999999926716,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,184,176,0,0,1,0,8.644366740516506e-06,0.9468551309539192,0.9999999999252749,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,188,176,0,0,1,0,1.2760961815164258e-05,0.9853313704338776,0.9999999998371578,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,19,19,0,0,1,0,3.6898504132770476e-06,0.9757195937398249,0.999999999986385,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,23,19,0,0,1,0,4.9478741946217195e-06,0.7652274319497597,0.9999999999755186,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,27,19,0,0,1,0,5.013218253473951e-06,0.20400407289100775,0.9999999999748677,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,31,19,0,0,1,0,9.910611917250357e-06,0.9982234732507282,0.9999999999017798,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,17,17,0,0,1,0,5.90568068409677e-06,0.9954971756143602,0.9999999999651229,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,21,17,0,0,1,0,1.7344286318661067e-05,0.8280969083916393,0.9999999996991757,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,25,17,0,0,1,0,0.04616301709414264,0.40446250100867254,0.9978689758527659,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,29,17,0,0,1,0,0.041982693848075195,0.9968261650146089,0.9982374534172588,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,178,178,0,0,1,0,3.834335865872268e-06,0.9987782870475063,0.9999999999852979,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,182,178,0,0,1,0,6.848981168795105e-06,0.7249309173307881,0.9999999999530914,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,186,178,0,0,1,0,6.754882565682129e-06,0.7190378491777281,0.9999999999543716,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,190,178,0,0,1,0,1.2771865519934733e-05,0.9892163896468569,0.9999999998368795,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,66,66,1,0,2,0,3.4439712837408956e-06,0.9776942487705916,0.999999999988139,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,70,66,1,0,2,0,7.60948964076528e-06,0.8827446408583172,0.9999999999420957,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,74,66,1,0,2,0,5.080282312526854e-05,0.877240193405167,0.9999999974190732,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_1,oracle_wiring,78,66,1,0,2,0,0.004142253561607284,0.9894114358829897,0.9999828417354314,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,80,80,1,1,1,0,3.5433629292787415e-06,0.9784598016546521,0.9999999999874446,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,84,80,1,1,1,0,8.652361518675862e-06,0.6644492499107015,0.9999999999251367,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,88,80,1,1,1,1,0.000192770839314223,0.9223291015421684,0.00038550451803198715,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,92,80,1,1,1,1,0.8114781212890233,0.9942018329792653,0.9644595012472837,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,211,211,1,1,1,0,2.923854970619415e-06,0.9330074936242913,0.9999999999914511,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,215,211,1,1,1,0,3.4830958718335026e-06,0.9575587204848255,0.999999999987868,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,219,211,1,1,1,1,3.0408234178889394e-06,0.9739174900821704,6.081637589083755e-06,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,223,211,1,1,1,1,3.4573565495393306e-05,0.9478281766450948,6.91459356594315e-05,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,2,2,0,1,2,0,1.6113116286453844e-05,0.996019117844872,0.9999999997403675,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,6,2,0,1,2,1,0.9994765909913281,0.8264003029712242,0.9999997260430097,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,10,2,0,1,2,0,5.976199865503137e-06,0.9367944031845953,0.999999999964285,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,14,2,0,1,2,1,0.37301150015617257,0.9802053986475172,0.6068854210635868,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,0,0,0,1,2,0,1.6230654581371913e-05,0.9979422217983211,0.9999999997365658,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,4,0,0,1,2,1,0.85456165056095,0.7500610516853173,0.9788476865124448,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,8,0,0,1,2,0,0.0001637556268000797,0.9882326825572758,0.9999999731840947,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,12,0,0,1,2,1,0.9666048761242505,0.9783239356861301,0.9988847657013233,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,130,130,0,1,2,0,1.5872478088337334e-05,0.9345046508007909,0.9999999997480644,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,134,130,0,1,2,0,6.458678582289075e-05,0.8700720356761588,0.9999999958285472,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,138,130,0,1,2,0,0.6763757110683127,0.9368841019772158,0.5425158974768343,1,0,1,0,0,1,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,142,130,0,1,2,0,0.0011435224619020777,0.9850289532499246,0.9999986923563792,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,241,241,1,1,1,0,2.923975937987291e-06,0.9804047941583823,0.9999999999914504,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,245,241,1,1,1,0,3.384416293325823e-06,0.8834979901144764,0.9999999999885457,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,249,241,1,1,1,0,2.9743637650865333e-06,0.9623725825798977,0.9999999999911532,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,253,241,1,1,1,0,3.302792501223032e-06,0.9622486068736242,0.9999999999890916,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,162,162,0,1,2,0,4.522086433248544e-06,0.9889256023749735,0.9999999999795507,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,166,162,0,1,2,0,7.039362076749122e-06,0.8713949636841054,0.9999999999504474,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,170,162,0,1,2,0,0.0001250837807346822,0.7585453169116325,0.9999999843540478,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,174,162,0,1,2,0,0.00026939728743432384,0.9972132461786296,0.9999999274251016,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,225,225,1,1,1,0,7.554058429371774e-06,0.9947403667690776,0.9999999999429362,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,229,225,1,1,1,0,0.0003910080883732258,0.4395935903786069,0.9999998471126749,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,233,225,1,1,1,0,3.8702921514928445e-06,0.47392177460628615,0.9999999999850209,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,237,225,1,1,1,0,1.080324284217565e-05,0.9326154535339672,0.9999999998832899,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,48,48,0,1,2,0,3.897814943923998e-06,0.9812972984699634,0.999999999984807,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,52,48,0,1,2,0,0.00045487890666691237,0.8400208810869798,0.9999997930851803,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,56,48,0,1,2,0,3.3746253921604044e-06,0.8320796576926499,0.9999999999886119,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,60,48,0,1,2,0,3.7975963769521866e-05,0.9923102239492956,0.9999999985578262,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,114,114,1,1,1,0,2.908453258365146e-06,0.954277861470069,0.9999999999915409,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,118,114,1,1,1,0,3.3854191381950988e-06,0.7344171443238551,0.999999999988539,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,122,114,1,1,1,0,2.9172051041724407e-06,0.4746968479886745,0.9999999999914899,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,126,114,1,1,1,0,4.191064094381396e-06,0.8595222053470052,0.9999999999824349,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,160,160,0,1,2,0,7.892975948195514e-06,0.951030701919268,0.999999999937701,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,164,160,0,1,2,0,0.00021652007807231973,0.9736472419448137,0.9999999531190558,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,168,160,0,1,2,0,0.15442360776135877,0.667245288624488,0.976153349365966,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,172,160,0,1,2,0,0.9606080762761959,0.998978395829987,0.07723212379294608,1,0,1,0,0,1,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,176,176,0,1,2,0,3.1978473855005376e-06,0.9981929956785432,0.9999999999897737,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,180,176,0,1,2,0,8.560610257492447e-06,0.9729366609317409,0.999999999926716,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,184,176,0,1,2,0,8.644366740516506e-06,0.9468551309539192,0.9999999999252749,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,188,176,0,1,2,0,1.2760961815164258e-05,0.9853313704338776,0.9999999998371578,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,19,19,0,1,2,0,3.6898504132770476e-06,0.9757195937398249,0.999999999986385,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,23,19,0,1,2,0,4.9478741946217195e-06,0.7652274319497597,0.9999999999755186,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,27,19,0,1,2,0,5.013218253473951e-06,0.20400407289100775,0.9999999999748677,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,31,19,0,1,2,0,9.910611917250357e-06,0.9982234732507282,0.9999999999017798,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,17,17,0,1,2,0,5.90568068409677e-06,0.9954971756143602,0.9999999999651229,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,21,17,0,1,2,0,1.7344286318661067e-05,0.8280969083916393,0.9999999996991757,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,25,17,0,1,2,0,0.04616301709414264,0.40446250100867254,0.9978689758527659,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,29,17,0,1,2,0,0.041982693848075195,0.9968261650146089,0.9982374534172588,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,178,178,0,1,2,0,3.834335865872268e-06,0.9987782870475063,0.9999999999852979,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,182,178,0,1,2,0,6.848981168795105e-06,0.7249309173307881,0.9999999999530914,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,186,178,0,1,2,0,6.754882565682129e-06,0.7190378491777281,0.9999999999543716,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,190,178,0,1,2,0,1.2771865519934733e-05,0.9892163896468569,0.9999999998368795,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,66,66,1,1,1,0,3.4439712837408956e-06,0.9776942487705916,0.999999999988139,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,70,66,1,1,1,0,7.60948964076528e-06,0.8827446408583172,0.9999999999420957,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,74,66,1,1,1,0,5.080282312526854e-05,0.877240193405167,0.9999999974190732,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,immediate_drift,oracle_wiring,78,66,1,1,1,0,0.004142253561607284,0.9894114358829897,0.9999828417354314,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,80,80,1,1,1,0,3.5433629292787415e-06,0.9784598016546521,0.9999999999874446,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,84,80,1,1,1,0,8.652361518675862e-06,0.6644492499107015,0.9999999999251367,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,88,80,1,1,1,1,0.000192770839314223,0.9223291015421684,0.00038550451803198715,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,92,80,1,1,1,1,0.8114781212890233,0.9942018329792653,0.9644595012472837,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,211,211,1,1,1,0,2.923854970619415e-06,0.9330074936242913,0.9999999999914511,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,215,211,1,1,1,0,3.4830958718335026e-06,0.9575587204848255,0.999999999987868,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,219,211,1,1,1,1,3.0408234178889394e-06,0.9739174900821704,6.081637589083755e-06,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,223,211,1,1,1,1,3.4573565495393306e-05,0.9478281766450948,6.91459356594315e-05,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,2,2,0,1,2,0,1.6113116286453844e-05,0.996019117844872,0.9999999997403675,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,6,2,0,1,2,1,0.9994765909913281,0.8264003029712242,0.9999997260430097,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,10,2,0,1,2,0,5.976199865503137e-06,0.9367944031845953,0.999999999964285,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,14,2,0,1,2,1,0.37301150015617257,0.9802053986475172,0.6068854210635868,1,0,0,0,0,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,0,0,0,1,2,0,1.6230654581371913e-05,0.9979422217983211,0.9999999997365658,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,4,0,0,1,2,1,0.85456165056095,0.7500610516853173,0.9788476865124448,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,8,0,0,1,2,0,0.0001637556268000797,0.9882326825572758,0.9999999731840947,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,12,0,0,1,2,1,0.9666048761242505,0.9783239356861301,0.9988847657013233,1,0,1,1,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,130,130,0,1,2,0,1.5872478088337334e-05,0.9345046508007909,0.9999999997480644,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,134,130,0,1,2,0,6.458678582289075e-05,0.8700720356761588,0.9999999958285472,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,138,130,0,1,2,0,0.6763757110683127,0.9368841019772158,0.5425158974768343,1,0,1,0,0,1,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,142,130,0,1,2,0,0.0011435224619020777,0.9850289532499246,0.9999986923563792,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,241,241,1,1,1,0,2.923975937987291e-06,0.9804047941583823,0.9999999999914504,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,245,241,1,1,1,0,3.384416293325823e-06,0.8834979901144764,0.9999999999885457,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,249,241,1,1,1,0,2.9743637650865333e-06,0.9623725825798977,0.9999999999911532,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,253,241,1,1,1,0,3.302792501223032e-06,0.9622486068736242,0.9999999999890916,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,162,162,0,1,2,0,4.522086433248544e-06,0.9889256023749735,0.9999999999795507,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,166,162,0,1,2,0,7.039362076749122e-06,0.8713949636841054,0.9999999999504474,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,170,162,0,1,2,0,0.0001250837807346822,0.7585453169116325,0.9999999843540478,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,174,162,0,1,2,0,0.00026939728743432384,0.9972132461786296,0.9999999274251016,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,225,225,1,1,1,0,7.554058429371774e-06,0.9947403667690776,0.9999999999429362,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,229,225,1,1,1,0,0.0003910080883732258,0.4395935903786069,0.9999998471126749,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,233,225,1,1,1,0,3.8702921514928445e-06,0.47392177460628615,0.9999999999850209,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,237,225,1,1,1,0,1.080324284217565e-05,0.9326154535339672,0.9999999998832899,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,48,48,0,1,2,0,3.897814943923998e-06,0.9812972984699634,0.999999999984807,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,52,48,0,1,2,0,0.00045487890666691237,0.8400208810869798,0.9999997930851803,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,56,48,0,1,2,0,3.3746253921604044e-06,0.8320796576926499,0.9999999999886119,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,60,48,0,1,2,0,3.7975963769521866e-05,0.9923102239492956,0.9999999985578262,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,114,114,1,1,1,0,2.908453258365146e-06,0.954277861470069,0.9999999999915409,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,118,114,1,1,1,0,3.3854191381950988e-06,0.7344171443238551,0.999999999988539,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,122,114,1,1,1,0,2.9172051041724407e-06,0.4746968479886745,0.9999999999914899,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,126,114,1,1,1,0,4.191064094381396e-06,0.8595222053470052,0.9999999999824349,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,160,160,0,1,2,0,7.892975948195514e-06,0.951030701919268,0.999999999937701,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,164,160,0,1,2,0,0.00021652007807231973,0.9736472419448137,0.9999999531190558,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,168,160,0,1,2,0,0.15442360776135877,0.667245288624488,0.976153349365966,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,172,160,0,1,2,0,0.9606080762761959,0.998978395829987,0.07723212379294608,1,0,1,0,0,1,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,176,176,0,1,2,0,3.1978473855005376e-06,0.9981929956785432,0.9999999999897737,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,180,176,0,1,2,0,8.560610257492447e-06,0.9729366609317409,0.999999999926716,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,184,176,0,1,2,0,8.644366740516506e-06,0.9468551309539192,0.9999999999252749,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,188,176,0,1,2,0,1.2760961815164258e-05,0.9853313704338776,0.9999999998371578,1,0,0,0,1,0,0
s2202-b48-w0-oracle_wiring,learned_phase_2,oracle_wiring,19,19,0,1,2,0,3.6898504132770476e-06,0.9757195937398249,0.999999999986385,1,0,0,0,1,0,0
